Alder Flycatcher (Empidonax alnorum),,,,,,,,,,,,,,,,,
Green Heron (Butorides virescens),,,,,,,,,,,,,,,,,
Hairy Woodpecker (Picoides villosus),,,,,,,,,,,1,1,,1,,,
Henslow's Sparrow (Ammodramus henslowii),,,,,,,,,,,,,,,,,
Hermit Thrush (Catharus guttatus),,,,,,,,,,,,,,,,,
House Finch (Carpodacus mexicanus),,,,,,,,,,1,,,,,,,
House Sparrow (Passer domesticus),,,,,,,,,,,,,,,,,
House Wren (Troglodytes aedon) ,,2,,1,,,,,,1,,,,1,,,
Indigo Bunting (Passerina cyanea) ,,1,,,,,,,,1,,1,,,,,
Killdeer (Charadrius vociferus),,,,,,,,,,,,,,,,,
Least Flycatcher (Empidonax minimus),,,,,,,,,,,,,,,,,
Magnolia Warbler (Dendroica magnolia),,,,,,,,,,,,,,,,,
Mallard (Anas platyrhynchos),,,,,,,,,,,,,,,,,
Marsh Wren (Cistothorus palustris),,,,,,,,,,,,,,,,,
Mourning Dove (Zenaida macroura) ,,,,,,,,,,,,,1,,,,
Mourning Warbler (Oporornis philadelphia),,,,,,,,,,,,,,,,,
Nashville Warbler (Vermivora ruficapilla) ,1,1,,1,,,1,1,,,,,,,,,
Northern Cardinal (Cardinalis cardinalis) ,1,1,1,,,1,1,3,2,,,1,1,,1,1,
Northern Flicker (Colaptes auratus),,,,,,,,,,,,,,,,,
Northern Harrier (Circus cyaneus),,,,,,,,,,,,,,,,,
Northern Parula (Parula americana),,,,,,,,,,,,,,,,,
Northern Rough-winged Swallow (Stelgidopteryx serripennis),,,,,,,,,,,,,,,,,
Northern Waterthrush (Seirus noveboracensis),,,,,,,,,,,,,,,,,
Olive-sided Flycatcher (Contopus cooperi),,,,,,,,,,,,,,,,,
Orange-crowned Warbler (Vermivora celata),,,,,,,,,,,,,,,,,
Orchard oriole (Icterus spurius),,,,,,,,,,,,,,,,,
Osprey (Pandion haliaetus),,,,,,,,,,,,,,,,,
Ovenbird (Seirus aurocapillus) ,,,,,,,,,1,,,,,,,,
Palm Warbler (Dendroica palmarum),,,,,,,,,,,,,,,1,,
Peregrine Falcon (Falco peregrinus),,,,,,,,,,,,,,,,,
Philadelphia Vireo (Vireo philadelphicus),,,,,,,,,,,,,,,,,
Pileated Woodpecker (Dryocopus pileatus) ,,,,,,,,,,,,,,,,,
Red-bellied Woodpecker (Melanerpes carolinus),1,1,1,1,,,,,,,3,1,1,,,,
Red-eyed Vireo (Vireo olivaceus) ,,,,,,,,,1,,,,,,,,1
Red-headed Woodpecker (Melanerpes erythrocephalus) ,,,,,,,,,,,,,,,,,
Red-Tailed Hawk (Buteo jamaicensis),,,,,,,,,,,,,,,,,
Red-winged Blackbird (Agelaius tricolor) ,,,,1,,2,3,3,,,,,,,,,
Ring-billed Gull (Larus delawarensis),,,,,,,,,,,,,,,,,
Ring-necked Pheasant (Phasianus colchicus),,,,,,1,1,1,1,1,,,,,,,
Rock Pigeon (Columba livia),,,,,,,,,,,,,,,,,
Rose-breasted Grosbeak (Pheucticus ludovicianus) ,,1,2,,1,2,,,,,,,,,,,1
Ruby-crowned Kinglet (Regulus calendula),,,,,,,,,,,,,,,,,
Ruby-Throated Hummingbird (Archilocus colubris),,,,,,,,,,,,,,,,,
Sandhill Crane (Grus canadensis),,,,,,,,,,,,,,,,,
Savannah Sparrow (Passerculus sandwichensis),,,,,,,,,,,,,,,,,
Scarlet Tanager (Piranga olivacea) ,,,,,,,,,,,2,,,,,1,
Sedge Wren (Cistothorus platensis),,,,,1,,,,,,,,,,,,
Solitary Sandpiper (Tringa solitaria),,,,,,,,,,,,,,,,,
Song Sparrow (Melospiza melodia) ,2,1,,1,,,,,,,,,1,,,1,
Sora (Porzana carolina),,,,,,,,,,,,,,,,,
Spotted Sandpiper (Actitis macularia),,,,,,,,,,,,,,,,,
Swainson’s Thrush (Catharus ustulatus) ,,,,,,,,,,,,,,,,,
Swamp Sparrow (Melospiza georgiana),,,,,,,1,,,,,,,,,,
Tennesee Warbler (Vermivora peregrina) ,,,,,,,,,,,,,,,,,
Tree Swallow (Tachycineta bicolor) ,,,,,,,,,,,,,,,,,
Tufted Titmouse (Baeolophus bicolor),,,,,,,,,,,,,,,,,
Turkey Vulture (Cathartes aura),,,,,,,,,,,,,,,,,
Veery (Catharus fuscescens) ,,,,,,,,,,,,,,,,,
Vesper Sparrow (Pooecetes gramineus),,,,,,,,,,,,,,,,,
Warbling Vireo (Vireo gilvus) ,,1,,,,,,,,,,,,,,,
White-breasted Nuthatch (Sitta carolinensis) ,,,,,,,,,,,,,1,2,,,
White-Crowned Sparrow (Zonotrichia leucophrys),,,,,,,,,,,,,,,,,
White-throated Sparrow (Zonotrichia albicollis),,,,,,,,,1,,,,,,,,
Wild Turkey (Meleagris gallopavo),,,,,,,,,,,,,,,,,
Willow Flycatcher (Empidonax traillii),,,,,,,,,,,,,,,,,
Wilson's Warbler (Wilsonia pusilla) ,,,,,,,,,,,,,,,,,
Wood Duck (Aix sponsa),,,,,,,,,,,1,,,,,,
Wood Thrush (Hylocichla mustelina) ,,,,,,,,,,,1,,,,,,
Yellow Warbler (Dendroica petechia) ,,,,,,,,,,,,,,,,,
Yellow-bellied Flycatcher (Empidonax flaviventris) ,,,,,,,,,,,,,,,,,
Yellow-bellied Sapsucker (Sphyrapicus varius),,,,,,,,,,,,,,,,,
Yellow-headed Blackbird (Xanthocephalus xanthocephalus),,,,,,,,,,,,,,,,,
Yellow-rumped Warbler (Dendroica coronata),,,,,,,,,,,,,,,,,
Yellow-throated Vireo (Vireo flavifrons) ,,,,,,,,1,,,,,,,,,
